id,dataset,question,reference_answer,question_type,question_subtype,source_row_id,source_category_labels,source_text_preview,hop_type,multi_hop_stub,hop_source_ids
amazon_sh_030,amazon,What issue did the reviewer experience with the steering bar of the bike?,"The reviewer found that the steering bar let go and now spins back and forth without affecting the steering, despite minimal use.",descriptive,single_specific,B005200JBS,,"Schwinn Grit and Petunia Steerable Kids Bike, Boys and Girls Beginner Bicycle, 12-Inch Wheels, Train",single,,
amazon_sh_031,amazon,Who enjoyed fishing with the lizard baits mentioned in the text?,The author's son and grandson loved fishing with the lizard baits.,relational,single_specific,B08L3PP3B3,,Lizard-Baits-Soft-Plastic-Worms-Lizard-Fishing-Lure for Bass Fishing Salamander Lure 6 Inch kit My s,single,,
amazon_sh_032,amazon,What important requirement for the AVAWO Hunting Rifle Bipod is not mentioned in the description?,The description does not mention that the bipod requires a sling swivel stud on the rifle.,descriptive,single_specific,B017IJNELC,,AVAWO Hunting Rifle Bipod - 6 Inch to 9 Inch Adjustable Super Duty Tactical Rifle Bipod It's ok. Des,single,,
amazon_sh_033,amazon,In what situations is the Franklin Sports Washer Set suggested to be used?,"The Franklin Sports Washer Set is suggested for use during waiting downtime with kids, such as while waiting for a table at a restaurant, arriving early at church, or when older kids get bored at the park.",descriptive,single_specific,B07H8YMBNV,,"Franklin Sports Washer Set - (2) 12"" x 12"" Folding Targets - Portable Fun - Perfect for Beach, Tailg",single,,
amazon_sh_034,amazon,What exercises can be performed using the THERABAND Aquafins Aquatic Exercise Kit?,"The kit allows for exercises such as rolls, push pulls, leg lifts while standing on the bars, and comfortable laps without neck pain.",descriptive,single_specific,B00I1FNUYO,,"THERABAND Aquafins Aquatic Exercise Kit for Water Resistance Training for Upper/Lower Body, Pool Phy",single,,
amazon_agg_000,amazon,Which product from this group would be the most suitable for someone who is both a cyclist and a fitness enthusiast looking to stay hydrated and maintain safety while riding?,"The AQUAFIT Half Gallon Water Bottle, combined with the Eligara Bicycle Bell and the Life On Bicycle Rearview Bicycle Helmet Mirror, provides hydration, safety through visibility, and a way to alert others while cycling.",relational,aggregate_cross_paper,,"['B07BK27C2V', 'B07KGLW3VG', 'B088T9WTKW', 'B08H9SG6V6', 'B0BXY5R9K4']",,single,,
amazon_agg_001,amazon,Which products in this group are designed for active outdoor use and share features that enhance convenience and performance during physical activities?,"The Women's High Waisted Tennis Skirt, RUNGANG Bike Lock, and Grassman Camping Towel are all designed for active outdoor use. The tennis skirt provides comfort and mobility for sports, the bike lock offers security for outdoor biking, and the camping towel is fast drying and portable, making it convenient for various outdoor activities.",descriptive,aggregate_cross_paper,,"['B0000BYSQE', 'B0094BDXC8', 'B01MCUIAUH', 'B085DB3P11', 'B0BQZRK663']",,single,,
amazon_agg_002,amazon,Which product from this group would be most suitable for someone who enjoys outdoor activities and needs both hydration and a reliable way to secure their gear during physical activities?,"The CamelBak 90352 Omega Water Reservoir provides hydration, while the Barefoot Slackline kit offers a fun outdoor activity, making them suitable for outdoor enthusiasts.",relational,aggregate_cross_paper,,"['B002QX3UJ2', 'B00KQV1WAK', 'B075751DPQ', 'B07K2KV71Y', 'B0BTH8FQNR']",,single,,
amazon_agg_003,amazon,"Considering the products listed, which ones would be most suitable for someone planning a fishing trip and what specific features do they offer that complement each other?","The Dorisea Extreme Braid Fishing Line (Product 1) provides a strong and durable line for catching fish, while the PLUSINNO Fishing Accessories Kit (Product 4) includes essential tackle items like weights and hooks that enhance the fishing experience. Together, they ensure that a fisherman is well-equipped for various fishing conditions. Additionally, the Ouray Sportswear Kids' Youth Sideline Mesh Cap (Product 2) can protect the fisher's head from the sun, making it a complementary accessory for a comfortable fishing trip.",descriptive,aggregate_cross_paper,,"['B073W82RT4', 'B07BY388WC', 'B07CKJMLXF', 'B08CV7D91W', 'B0C2Y22SL6']",,single,,
amazon_agg_004,amazon,"Which products from this group would be most suitable for a day at the beach, considering sun protection, hydration, and convenience?","The WEIVIOQ Pop Up Beach Tent for sun protection, the POP Design Stainless Steel Vacuum Insulated Water Bottle for hydration, and the H&W Small Aluminum Carabiner for convenience in securing items.",descriptive,aggregate_cross_paper,,"['B071CVF2GT', 'B07QNPW4ZF', 'B09XFJXMVQ', 'B09ZV399MF', 'B0B1DSV2XL']",,single,,
amazon_agg_005,amazon,"Which product from this group is best suited for outdoor activities that require both hydration and protection from the elements, considering the features of the other products?",Moose Bag Collapsible Water Container and Ice Bag with Hydration System,descriptive,aggregate_cross_paper,,"['B0019XZHUA', 'B072WQ8BJW', 'B07FPYV7JS', 'B07HH5B4TW', 'B07S429WMN']",,single,,
amazon_agg_006,amazon,"Which product in this group is best suited for someone looking to stay hydrated during workouts while also being portable and easy to carry, considering the features of the other products?",FLES 64 oz Water Bottle - Half Gallon Water Bottle with Sleeve Motivational Water Bottle with Straw & Customized Time Markers.,descriptive,aggregate_cross_paper,,"['B001M4HSTY', 'B07DKZKMHB', 'B0839BYGZ2', 'B08PP4QVDY', 'B0BVVYR4LZ']",,single,,
amazon_agg_007,amazon,"Which product from this group is best suited for outdoor activities in extreme temperatures, considering the cooling properties, heating capabilities, and overall functionality for active use?","The Neveland Heated Socks are best suited for outdoor activities in extreme temperatures due to their heating capabilities, while the FROGG TOGGS Chilly Pad provides cooling for hot conditions. Together, they address both ends of temperature extremes, making them essential for varied outdoor activities.",descriptive,aggregate_cross_paper,,"['B01C0OW70E', 'B094WXGQMS', 'B098Y9YS8Z', 'B09JW94NQ5', 'B09WRQ77M3']",,single,,
amazon_agg_008,amazon,"Which products from the list would be most suitable for a day out at the beach, considering hydration, seating, and food preparation needs?","The ZORRI Sports Water Bottle for hydration, the PICNIC TIME Sports Chair for seating, and the Mother Earth Products Dehydrated Fast Cooking Navy Beans for food preparation.",descriptive,aggregate_cross_paper,,"['B0085NKTKK', 'B00FBQ6AC0', 'B014VC5H64', 'B0794Y3KM6', 'B0B54VZ1TY']",,single,,
amazon_agg_009,amazon,"Considering the camping-related products listed, which features make the Camping Hammock with Mosquito Net and Rain Fly the most suitable choice for a multi-day hiking trip compared to the other hammocks and the hydration backpack?","The Camping Hammock with Mosquito Net and Rain Fly is ideal for a multi-day hiking trip because it includes a mosquito net for protection against insects, a rain fly for weather protection, and is designed for outdoor use, making it more versatile and protective than the other hammocks. The hydration backpack complements this by providing easy access to water, which is essential for long hikes, while the other hammock lacks these protective features.",relational,aggregate_cross_paper,,"['B0033OFXH0', 'B01M04LM5H', 'B08BX2XZWW', 'B08F342Z21', 'B0C65ZW18T']",,single,,
amazon_agg_010,amazon,"Which products from this group are best suited for enhancing a fitness routine, and how do they complement each other in terms of functionality?","The REEHUT 1/2-Inch Extra Thick High Density NBR Exercise Yoga Mat, the SPRI Kettlebell Weights, and the CamelBak Eddy Water Bottle Replacement Cap are best suited for enhancing a fitness routine. The yoga mat provides a comfortable surface for exercises like Pilates and yoga, the kettlebells offer resistance training options, and the water bottle ensures hydration during workouts.",descriptive,aggregate_cross_paper,,"['B00CC0LCU8', 'B01CTRKOVQ', 'B07CQ3Z7VL', 'B07S2HB7MX', 'B0842CF8YD']",,single,,
amazon_agg_011,amazon,"Which product from this group would be most suitable for a camping trip that requires both lighting and protection for personal items, while also considering comfort and recovery after physical activities?","The VEHIDEA USB Bulb for lighting, the Unigear Dry Bag for protecting personal items, and the TriggerPoint GRID Foam Roller for comfort and recovery after physical activities.",descriptive,aggregate_cross_paper,,"['B00JUGVB8K', 'B086M93KNQ', 'B08V22WLR8', 'B0B12BJJ41', 'B0B5XQL455']",,single,,
amazon_agg_012,amazon,"Which product would be the most suitable for someone who enjoys outdoor activities involving both cycling and fishing, considering the features of the products listed?",The KlickFix Bikebasket for carrying fishing gear and the INTRUDER Fish Fillet Board for processing fish caught during cycling trips.,relational,aggregate_cross_paper,,"['B00AU68MD6', 'B07BQ71CDR', 'B097H5Q33W', 'B09HZ4Y369', 'B0C7PDP4YC']",,single,,
amazon_agg_013,amazon,"Considering the outdoor and recreational activities associated with these products, which items would be most suitable for a weekend camping trip that includes kayaking, fishing, and meal preparation?","The Prorack Kayak Carrier for transporting the kayak, the 9KM DWLIFE Fishing Rod Tip Repair Kit for maintaining fishing gear, and the OFIDUS 5 Pieces Camping Flatware Set or the Tapirus Spork to Go V8 Set for preparing and eating meals.",descriptive,aggregate_cross_paper,,"['B008O2R61C', 'B00BQUK1UM', 'B01CYVK250', 'B083RX5ZBW', 'B0BZDY3R63']",,single,,
amazon_agg_014,amazon,"Considering the outdoor and recreational activities associated with the products listed, which product would be the most suitable for a day of hiking that requires both hydration and food storage, and why?","The GARDRIT 16/30/60 Can Large Cooler Bag would be the most suitable for a day of hiking that requires both hydration and food storage because it is designed to be a collapsible insulated lunch box that can keep food and drinks cool, making it ideal for outdoor activities. While the Buck Knives folding knife could be useful for food preparation, and the Waist Pack Bag could carry small items, the cooler bag specifically addresses the need for food and drink storage during a hike.",descriptive,aggregate_cross_paper,,"['B004TBAYBQ', 'B007MX022Y', 'B08QYK6LWV', 'B09GXDKKPF', 'B09YHDL391']",,single,,
amazon_agg_015,amazon,"Which product from this group is best suited for a fitness enthusiast looking to track their tire pressure for cycling, while also having a durable knee pad for protection during workouts, and using fixed barbells for strength training?","The GODESON Presta Valve Gauge for tracking tire pressure, the Bike Dri-Power Contoured Knee Pad for protection, and the Titan Fitness Barbells for strength training.",descriptive,aggregate_cross_paper,,"['B005OZ61F4', 'B0079IYSUE', 'B00WBYTXEM', 'B094JKS8B7', 'B09ZQD8THT']",,single,,
amazon_agg_016,amazon,"Which products among the listed items are designed for outdoor activities, and what common feature do they share that enhances their usability in such environments?","The MOSISO Sling Backpack, RockyMRanger Heavy Duty Boat Cover, and MAXJULI Ski Goggles are all designed for outdoor activities. They share the common feature of being specifically tailored for protection and convenience in outdoor settings, with the backpack providing storage, the boat cover offering protection for watercraft, and the ski goggles ensuring visibility and eye protection in snowy conditions.",descriptive,aggregate_cross_paper,,"['B003F79SOE', 'B0105LQO5S', 'B07JB9LNSG', 'B09H35RN1M', 'B09Q3YJW2P']",,single,,
amazon_agg_017,amazon,Which product from the list is best suited for someone looking to enhance their fitness routine while also ensuring convenience and portability for outdoor activities?,"The Schwinn Recumbent Bike Series is best suited for enhancing fitness routines, while the INTERNOVA Junior Monster Battery Lantern and LOKSAK Element Proof Bag provide convenience and portability for outdoor activities.",descriptive,aggregate_cross_paper,,"['B0007ZF67A', 'B00CTLJMV6', 'B00UTK5TGG', 'B07K37W2RZ', 'B07YLM4HD5']",,single,,
amazon_agg_018,amazon,Which products from this group are best suited for outdoor activities and can be used together for a hunting or camping trip?,"The EXCALIBUR Ex-Wax Archery Hunting Versatile Crossbow Maintenance Protective Serving String Wax, Arrow Precision 6 Pack Carbon Arrows, and I GO 85 Pieces Hard Shell Mini Compact First Aid Kit are best suited for outdoor activities like hunting or camping, as they provide essential equipment for archery and emergency preparedness.",descriptive,aggregate_cross_paper,,"['B0002UWI7G', 'B003C6Q8CI', 'B007INSNPQ', 'B01CWPHBO8', 'B09N71HV81']",,single,,
amazon_agg_019,amazon,"Which product from the list would be the most suitable for a family camping trip that involves both water activities and outdoor sports, considering the features of the camping towel, dry bag, and collapsible bench?","The MARCHWAY Floating Waterproof Dry Bag is the most suitable for a family camping trip involving water activities, as it keeps gear dry during kayaking or swimming, while the Wise Owl Outfitters Camping Towel can be used for drying off after water activities, and the Franklin Sports Sideline Team Bench provides instant seating for outdoor sports.",descriptive,aggregate_cross_paper,,"['B01EJ8RJ48', 'B01LX036Z2', 'B07D6LWWY9', 'B07XNL4G2D', 'B0C59MP23S']",,single,,
amazon_agg_020,amazon,"Which product in this group is best suited for outdoor activities that involve both water and biking, considering the features of the other products?","The WACOOL 3L 3Liter 100oz BPA Free EVA Hydration Pack Bladder is best suited for outdoor activities that involve both water and biking, as it provides hydration while biking and can be used in conjunction with the Disney Minnie Mouse Toddler Bike Helmets for safety and the Garage Wall Mounted Bike Bicycle Cycle Storage Rack for convenient bike storage.",descriptive,aggregate_cross_paper,,"['B01GDLKSI8', 'B07C9DHLTF', 'B07RVCC2ZV', 'B09GNNRDFR', 'B09LMQL74X']",,single,,
amazon_agg_021,amazon,"Which product among the provided options is most suitable for outdoor recreational activities, specifically for use in sports or leisure, considering the features and intended use of the other products?",Easton | Hype Baseball Bat | BBCOR | -3 Drop | 2 Pc. Composite,descriptive,aggregate_cross_paper,,"['B073HMCN5Y', 'B07Q9YT17F', 'B0859FKN5K', 'B09445Z68G', 'B09J25G4LF']",,single,,
amazon_agg_022,amazon,"Which products in this group are designed for hydration and outdoor activities, and what features do they share that make them suitable for such purposes?","The Lifefactory 22oz Glass Water Bottle and the Rubbermaid 14 oz. Reusable Refillable Water Bottle are both designed for hydration, featuring reusable designs that promote sustainability. The Lifefactory bottle has a silicone sleeve for grip and protection, while the Rubbermaid bottle comes in a pack of two, making it convenient for outdoor activities. Both are suitable for carrying water during outdoor activities like beach outings or sports, contrasting with the DARCHEN Microfiber Beach Towel, which is designed for drying off after swimming but complements hydration needs at the beach.",descriptive,aggregate_cross_paper,,"['B00IOVBGRI', 'B0161MRYKE', 'B07NR8NH92', 'B084H1D9R7', 'B09TVV2Y38']",,single,,
amazon_agg_023,amazon,"Which product from this group would be the most suitable for someone planning a camping trip that involves both cooking and staying hydrated, while also considering lightweight and eco-friendly options?","The Nalgene Sustain Tritan BPA-Free Water Bottle and the GEERTOP Camping Stove Portable Propane 2 Burners are both suitable for a camping trip focusing on cooking and hydration, with the Nalgene bottle being eco-friendly due to its material derived from plastic waste.",descriptive,aggregate_cross_paper,,"['B00074H6WO', 'B0038RO1YI', 'B086HLWL6K', 'B09XTGRGLP', 'B0BD138PW8']",,single,,
amazon_agg_024,amazon,"Considering the products listed, which items would be most suitable for someone preparing for an outdoor hunting trip, and what features do they share that make them ideal for this purpose?","The EAmber Ghillie Camouflage Leafy Hat, the Brunswick Bionic Wrist Positioner XF (for those who may need wrist support while handling equipment), and the Fire Starter Survival Tool are all suitable for an outdoor hunting trip. The hat provides camouflage for blending into the environment, the wrist positioner offers support for handling gear, and the fire starter ensures that the user can easily start a fire for warmth or cooking.",descriptive,aggregate_cross_paper,,"['B000BWQ87G', 'B00DP3F4B4', 'B01HF1DFGW', 'B07YTNZR15', 'B0BLZNDVKR']",,single,,
amazon_agg_025,amazon,Which product from this group is best suited for someone looking to enhance their outdoor exercise routine while also needing protection from the elements?,"The Happytimelol Inverted Umbrella is best suited for someone looking to enhance their outdoor exercise routine while needing protection from rain or sun, as it provides multi-functional protection, unlike the other products which focus on specific activities or uses.",descriptive,aggregate_cross_paper,,"['B002A3364M', 'B01NAITJQA', 'B07BXF5F42', 'B089727MBF', 'B0B2QJDSGZ']",,single,,
amazon_agg_026,amazon,"Which products in this group are designed for outdoor sports or activities, and what common feature do they share that enhances their usability in those environments?","The Rawlings VELO Baseball Bat, OutdoorMaster Snowboard Bag, and YONGZHI Crab Trap are all designed for outdoor sports or activities. They share the common feature of being portable and designed for specific sports, enhancing usability by allowing easy transport and use in outdoor settings.",descriptive,aggregate_cross_paper,,"['B00DQ9KFIY', 'B07G9WPZPZ', 'B07X33T87Q', 'B08TQD27XK', 'B0BG293TDW']",,single,,
amazon_agg_027,amazon,Which product would be the best choice for someone looking to stay active outdoors during winter while also engaging in sports that require protective gear?,"The combination of the Soccer Shin Guards for Kids, KOPHOTY Winter Gloves, and Day 1 Fitness Ankle/Wrist Weights would be ideal. The shin guards provide protection for soccer, the gloves keep hands warm while allowing for touch screen use, and the weights can enhance physical training.",descriptive,aggregate_cross_paper,,"['B00EVQ7T8U', 'B07RXMJSBL', 'B08J55L9NK', 'B08PNCM5JL', 'B0BLGNK4HS']",,single,,
amazon_agg_028,amazon,"Which product from the list is best suited for outdoor sports activities that require both hydration and shelter, considering the features of the water bottle, camping tent, and baseballs?","The Toogh 2-3-4 Person Camping Tent is best suited for outdoor sports activities that require shelter, while the Arrow H2O On The Go Water Bottle provides hydration. The Rawlings baseballs are suitable for recreational use, but do not provide shelter or hydration.",descriptive,aggregate_cross_paper,,"['B00AWVNPMM', 'B00DG9NFVI', 'B08G4ZFCM9', 'B0B4V14RCT', 'B0CB97GWT8']",,single,,
amazon_agg_029,amazon,"Which product from this group is best suited for outdoor activities that involve both fishing and sun protection, and what features from the other products support this use case?","The O'NEILL Men's Basic Skins 50+ Long Sleeve Sun Shirt is best suited for outdoor activities that involve both fishing and sun protection. It provides UV protection while fishing, which complements the Frabill Drainer Bait Bucket for bait storage and the Old Cedar Outfitters Modular Wall Rack for organizing fishing rods, ensuring an efficient and enjoyable fishing experience.",descriptive,aggregate_cross_paper,,"['B01BNZIESU', 'B079HWD7S3', 'B087Z6SRFD', 'B089WQM2HN', 'B09HKH9L5P']",,single,,
amazon_agg_030,amazon,"Which product or products from this group would be most suitable for someone planning a day of outdoor activities that includes both hydration needs and evening camping, and what features support this choice?","The Juboury Hydration Backpack and the LED Camping Lantern would be the most suitable products for a day of outdoor activities. The hydration backpack provides a convenient way to carry water with its included 2L bladder, making it ideal for running, hiking, or biking. The LED Camping Lantern offers portable lighting options with multiple modes, which is essential for evening activities or camping. Together, they address both hydration and lighting needs for outdoor adventures.",descriptive,aggregate_cross_paper,,"['B016SH5DVE', 'B01HGE2NXY', 'B0722W59B1', 'B082HD5JDH', 'B0836DWQVK']",,single,,
amazon_agg_031,amazon,"Considering the outdoor and fitness activities associated with the products listed, which product would be the most essential for ensuring safety and health while camping or hiking, and why?","The Sawyer Products SP105 MINI Water Filtration System is essential for ensuring safety and health while camping or hiking, as it provides a reliable method to filter water from natural sources, preventing waterborne illnesses. While the Fitbit Blaze helps track fitness, the OUTXE Titanium Camping Utensil is useful for eating, and the SZHZS Kids Bike Helmet provides protection for children, none of these products address the critical need for safe drinking water in outdoor settings.",descriptive,aggregate_cross_paper,,"['B00LW4OW8Y', 'B01KH28K66', 'B08CGYW2JK', 'B08HWP19XK', 'B09B6YBMBM']",,single,,
